country_1,country_2
1.0,1.0
0.9997135066874282,0.9996058786775774
1.0106009699120975,0.9880556729290162
1.0216236686063198,0.9780180547104296
1.0193247887639871,0.9820388605328586
1.010775262480866,0.992978301831229
1.00605069252797,0.9973051287824578
1.0140860818743178,0.9881560305628
1.0295854640517694,0.970058760521912
1.0385139220574071,0.9598261318653812
1.0370006584182692,0.9598985739115689
1.0296647152023577,0.9676304904397928
1.0313525029320847,0.9681977436911599
1.0316396740939613,0.9702059773557744
1.0328790920245878,0.9696546086398696
1.0230615079088556,0.9804801398692196
1.0265655328496306,0.9795406769539362
1.0158695223708807,0.9897845633609568
1.0109150012356367,0.9952232657747738
1.0285436119374127,0.9759223866362802
1.0355718897510946,0.9646886329968658
1.0366510024235147,0.960559557553293
1.0263374673559833,0.9662449921215284
1.0263900473656062,0.9601646055784056
1.0263960491975057,0.952526293893219
1.0213931904201343,0.948805661520668
1.0154072728057266,0.9447319523968885
1.0173197202638824,0.9361680141315138
1.0193634770438456,0.926242733746972
1.0259519732850213,0.913642607055812
1.0288799133486537,0.9085050802662824
1.0281397566881947,0.9081817872244462
1.0238420611016696,0.9111414894446618
1.0225643518413288,0.9148165198787636
1.019983505206208,0.9215284758692636
1.0350575606664705,0.90956775543027
1.0379127854370498,0.9091269794955356
1.0430634976607642,0.9023232542050954
1.0346343996872795,0.9076357198854176
1.0351774147163288,0.90630932358947
1.0263505934286195,0.9104675212701204
1.019789149302861,0.9138008884135516
1.0143258193816873,0.9169589264587916
1.0181388130578513,0.9127575775730562
1.026692417536205,0.904211177274404
1.0224257328003998,0.9096817712977328
1.0179491736126722,0.9150848509697552
1.0183435327106305,0.9156295305710048
1.0167048161291032,0.917982918166367
1.0002128749187766,0.9350869671279504
1.0011257833106375,0.9340259243803256
1.0059704799263651,0.9297768869167928
1.0021196066656628,0.9344126308723002
0.998295904155458,0.9406597399140314
1.0030191409775755,0.9396187211176295
1.0018937210762056,0.9434694026450592
0.999487081759803,0.9513612029190666
1.012650310773067,0.9433202270251582
1.0216399069391615,0.936206413793096
1.0185157763983956,0.937483634400056
1.0176658906555418,0.935377883395273
1.0151517784318098,0.9347288838237842
1.013648988987912,0.9336048243168326
1.0068526668566815,0.9383793799657612
1.004817322815013,0.939654768347447
1.004610310844182,0.939607414409418
0.9989667273807094,0.9477539302683712
0.9997124155290494,0.9467970243233454
1.001094760529602,0.9470666797358644
1.0027648092914725,0.9476065884827666
1.0095429699055607,0.9431335366054115
1.0181911771885084,0.9368927629273792
1.025899336843715,0.9326593432830088
1.018931670912184,0.942812795964836
1.0165613652643046,0.949664858387044
1.0162471136849776,0.9557713787490746
1.0210147128416072,0.9553966289899944
1.0286090480842502,0.954568959737618
1.0321463989847999,0.9588427847016108
1.036811618272889,0.9622047273012698
1.0457593255621267,0.9622027939580418
1.0463326527440115,0.9684802604546248
1.052652940477208,0.9666552622488128
1.0481236644002414,0.9743396130782846
1.041072013589187,0.9836541973590937
1.0434081241645032,0.985302896374709
1.0566745709935517,0.9734523312871076
1.0671999829101944,0.9661897392969327
1.065999676369677,0.9706108582037563
1.0753461530551967,0.9618007734480464
1.0750469942293428,0.964534321581004
1.0754326602674047,0.962260421533196
1.0813542364037363,0.956437875181668
1.07215324254594,0.9680459770712736
1.055970556525998,0.9821736489231404
1.038460103166012,0.9956964185227156
1.0279606563504533,1.0039860673889016
1.0167655429472808,1.0158715735739674
1.0092330270038388,1.0234013818142695
1.011062965445131,1.0212779990229408
1.0138850598452986,1.0208633880140767
1.0051652238951256,1.0312036214054023
0.9984113196357768,1.043627401193095
1.0044781575103323,1.0440540573126664
1.00307248279044,1.0505428923834916
1.0152224255916191,1.0436719483778938
1.0232901395106944,1.0373158728463674
1.0239783594046192,1.0384696593950855
1.0060385504346816,1.0550929259264321
0.9887197324170222,1.0727533865035
0.9879870082241252,1.0735968108687735
0.9827157271310942,1.080020603230531
0.9828256897807646,1.0818072809506687
0.984430826612084,1.0836493092889155
0.9980158515681882,1.0734051325957408
1.0168237979967452,1.058255338367149
1.021071603047869,1.054836115974668
1.0189259082598368,1.059241285602976
1.0247866797675602,1.0582853529643976
1.032675430683477,1.0557436875564683
1.0430470026002103,1.0479807326110295
1.048440848168942,1.048201525463522
1.0436084185414858,1.0593774414839632
1.038030411152023,1.0712617588869209
1.0469959543266778,1.0669781485457368
1.0508199464949397,1.0652975382897971
1.0565909588126925,1.0633448070835263
1.0591349388362965,1.0633708832198057
1.0530499896743373,1.0682781514582476
1.0528762218932963,1.0661200916035876
1.0540898303894402,1.063826913941797
1.0547247637574937,1.063354766222212
1.0693568031621634,1.0499430179635767
1.0730087505913435,1.0456135512206783
1.074057102386818,1.0454360014007693
1.0770541382962522,1.0431511779218696
1.0785674340175526,1.039534235472945
1.085559566917621,1.0311254391169495
1.087581273197456,1.026473817549756
1.1014504470293118,1.0091657645334888
1.110818007524928,0.9944400104546522
1.107997910515579,0.9923710248997822
1.1022376842146087,0.9927784734590828
1.0959323173037314,0.992586989986713
1.0906538962636712,0.991555603842957
1.0781535642946627,0.9971902773074238
1.0746883940023735,0.993643741242547
1.0747253685967213,0.988147397227836
1.0792825114249902,0.9778608136352523
1.0852447933999174,0.9635494746523902
1.0767413805800334,0.9644294068860524
1.0686328852562783,0.9622349647265178
1.0611924881350219,0.9554725123545572
1.0656661285767917,0.9406948623741606
1.0674317218850367,0.9288510760693478
1.059467345522672,0.9232935573771076
1.0482361167004957,0.9222781124856104
