1.000000000000000000e+00,4.817270273796362545e+01,1.028119443796486454e+00
1.000000000000000000e+00,4.826341694524804637e+01,1.014072082201868286e+00
1.000000000000000000e+00,4.830695095965055685e+01,1.003722339725421131e+00
1.000000000000000000e+00,4.831641042393278695e+01,9.994322300927936942e-01
1.000000000000000000e+00,4.831199852131609873e+01,1.003074868771080430e+00
1.000000000000000000e+00,4.831925782751195442e+01,9.890085713687417623e-01
1.000000000000000000e+00,4.828173607710054682e+01,9.913668593971434184e-01
1.000000000000000000e+00,4.825279187969521644e+01,9.923807201267582645e-01
1.000000000000000000e+00,4.822791284902802289e+01,9.908416179133072710e-01
1.000000000000000000e+00,4.819889048272654719e+01,1.000284327368806903e+00
1.000000000000000000e+00,4.820064124695903018e+01,1.017025355486078864e+00
1.000000000000000000e+00,4.825538209206614937e+01,1.016506909507713052e+00
1.000000000000000000e+00,4.830686728529150287e+01,1.003208043774157288e+00
1.000000000000000000e+00,4.831469973842173005e+01,1.007566172151643347e+00
1.000000000000000000e+00,4.833610953265564092e+01,1.014773020131752856e+00
1.000000000000000000e+00,4.837972237046259494e+01,1.042948011729947000e+00
1.000000000000000000e+00,4.851131871403269713e+01,1.045076352187352065e+00
1.000000000000000000e+00,4.864578071856362129e+01,1.071749526926550233e+00
1.000000000000000000e+00,4.886079091082650194e+01,1.067711980375682490e+00
1.000000000000000000e+00,4.905667306781614911e+01,1.059124627609812519e+00
1.000000000000000000e+00,4.921957538562779888e+01,1.058435607689291347e+00
1.000000000000000000e+00,4.937549446087405869e+01,1.048919263288428549e+00
1.000000000000000000e+00,4.949666788929916805e+01,1.037314451343688937e+00
1.000000000000000000e+00,4.957750248154799522e+01,1.033025859558578397e+00
1.000000000000000000e+00,4.964236733397331136e+01,1.043122486481945277e+00
1.000000000000000000e+00,4.973731062877445908e+01,1.042240639903358357e+00
1.000000000000000000e+00,4.982666225701397167e+01,1.037094542716040735e+00
1.000000000000000000e+00,4.989707628817497209e+01,1.031274557482722010e+00
1.000000000000000000e+00,4.994697562617874809e+01,1.018405439628207398e+00
1.000000000000000000e+00,4.995463055152819010e+01,1.017883198740301864e+00
1.000000000000000000e+00,4.996040526308817675e+01,1.015524235867271141e+00
1.000000000000000000e+00,4.995853576063791479e+01,1.026175810923320109e+00
1.000000000000000000e+00,4.999046941245487119e+01,1.014236677366995965e+00
1.000000000000000000e+00,4.998363456794599102e+01,1.018728024406918342e+00
1.000000000000000000e+00,4.999123134507329524e+01,1.015456776909101411e+00
1.000000000000000000e+00,4.998823976840616012e+01,1.015203138509339853e+00
1.000000000000000000e+00,4.998453272455672192e+01,1.024237943703059539e+00
1.000000000000000000e+00,5.000956046571975833e+01,1.021828174828592228e+00
1.000000000000000000e+00,5.002621569973558024e+01,1.001440694660074904e+00
1.000000000000000000e+00,4.997778520355675624e+01,9.925370590980009400e-01
1.000000000000000000e+00,4.990257183129496354e+01,1.004029499606700293e+00
1.000000000000000000e+00,4.986598697522286727e+01,9.989948417309578721e-01
1.000000000000000000e+00,4.981452852179966584e+01,1.011811587050679639e+00
1.000000000000000000e+00,4.980519448760296086e+01,1.019704224105090873e+00
1.000000000000000000e+00,4.982114224231174404e+01,1.034888834707410110e+00
1.000000000000000000e+00,4.988473044377868604e+01,1.024779125242438527e+00
1.000000000000000000e+00,4.991441367844873156e+01,1.013974187645138025e+00
1.000000000000000000e+00,4.990898827451081843e+01,1.021633993271306329e+00
1.000000000000000000e+00,4.992799179074880556e+01,1.023937022628381932e+00
1.000000000000000000e+00,4.995373217324817716e+01,1.019551704941626502e+00
1.000000000000000000e+00,4.996481979185242750e+01,1.009768607970219945e+00
1.000000000000000000e+00,4.994458428434316488e+01,9.997179203461237229e-01
1.000000000000000000e+00,4.989310081202771840e+01,9.944548208874640638e-01
1.000000000000000000e+00,4.982645896778264216e+01,9.940124773686132009e-01
1.000000000000000000e+00,4.976037932654146800e+01,9.986974182577978976e-01
1.000000000000000000e+00,4.971109042516430065e+01,1.008481639208557379e+00
1.000000000000000000e+00,4.969425387281981443e+01,1.004573779840745473e+00
1.000000000000000000e+00,4.966553191561725811e+01,9.906642991150070854e-01
1.000000000000000000e+00,4.959358599944280854e+01,9.978349442243314993e-01
1.000000000000000000e+00,4.954647929791835992e+01,9.972275236324128489e-01
1.000000000000000000e+00,4.949883614100411933e+01,1.000709781266237774e+00
1.000000000000000000e+00,4.946362992526258040e+01,9.970223258736815586e-01
1.000000000000000000e+00,4.941777791611121273e+01,1.002343937483190395e+00
1.000000000000000000e+00,4.939013781192990393e+01,9.840634196259953059e-01
1.000000000000000000e+00,4.930539283378961812e+01,9.891521575994048909e-01
1.000000000000000000e+00,4.923926797556777046e+01,1.008216228136905590e+00
1.000000000000000000e+00,4.923549350557891557e+01,1.009971659202486771e+00
1.000000000000000000e+00,4.923739210087114060e+01,1.004793853967185679e+00
1.000000000000000000e+00,4.922282957958776706e+01,9.981235486495280140e-01
1.000000000000000000e+00,4.918756221133785544e+01,1.015905437624328833e+00
1.000000000000000000e+00,4.920967354831085316e+01,1.008929459066190359e+00
1.000000000000000000e+00,4.920903090049910134e+01,9.931360943479536907e-01
1.000000000000000000e+00,4.915836806194263175e+01,9.967313500522801961e-01
1.000000000000000000e+00,4.912058916330882141e+01,9.939233098863236027e-01
1.000000000000000000e+00,4.907502658697018916e+01,1.002058143084446851e+00
1.000000000000000000e+00,4.905658069686057843e+01,1.002297775339269448e+00
1.000000000000000000e+00,4.903943758652866336e+01,1.000728372086619800e+00
1.000000000000000000e+00,4.901782718460766120e+01,9.984535407987102928e-01
1.000000000000000000e+00,4.898964607421670792e+01,1.000125287145991582e+00
1.000000000000000000e+00,4.896759206606037651e+01,9.998261686558356232e-01
1.000000000000000000e+00,4.894524019819916560e+01,1.012734471511351986e+00
1.000000000000000000e+00,4.896444516517956913e+01,1.034400609824231543e+00
1.000000000000000000e+00,4.905173043868680338e+01,1.026826512747532005e+00
1.000000000000000000e+00,4.911244621623959006e+01,1.028948866766454362e+00
1.000000000000000000e+00,4.917809729649841444e+01,1.011656375313904288e+00
1.000000000000000000e+00,4.918702495645123207e+01,9.967066562828140741e-01
1.000000000000000000e+00,4.914832339785238702e+01,9.874192634446680161e-01
1.000000000000000000e+00,4.908133640178493806e+01,9.987069857196902989e-01
1.000000000000000000e+00,4.905208689673716549e+01,1.015628837616755265e+00
1.000000000000000000e+00,4.907731386050123490e+01,1.022195209230305490e+00
1.000000000000000000e+00,4.912260212661896475e+01,1.018191858548346707e+00
1.000000000000000000e+00,4.915387182975116076e+01,1.001878625822092417e+00
1.000000000000000000e+00,4.913253386275066248e+01,1.012183403391837100e+00
1.000000000000000000e+00,4.914447393873270187e+01,1.014883333600180348e+00
1.000000000000000000e+00,4.916461654286034388e+01,1.006176381271989717e+00
1.000000000000000000e+00,4.915657881916982319e+01,9.966951141772720790e-01
1.000000000000000000e+00,4.911873783498889168e+01,1.001240074543615410e+00
1.000000000000000000e+00,4.909641198434755438e+01,9.900145763372942831e-01
1.000000000000000000e+00,4.903917753670115331e+01,9.989639690161910002e-01
1.000000000000000000e+00,4.901198452648546322e+01,1.002131211915150200e+00
1.000000000000000000e+00,4.899562777991471307e+01,9.988925973094524569e-01
1.000000000000000000e+00,4.896949190121982554e+01,1.020272149703316478e+00
1.000000000000000000e+00,4.901186436091294496e+01,1.007861651204999598e+00
1.000000000000000000e+00,4.901366727246353605e+01,1.024416315235381347e+00
1.000000000000000000e+00,4.906786825903076732e+01,1.043385948300879607e+00
1.000000000000000000e+00,4.918057482856392681e+01,1.052526639376780926e+00
1.000000000000000000e+00,4.931892135527579057e+01,1.037143472573255343e+00
1.000000000000000000e+00,4.940445180975567041e+01,1.030756570416623719e+00
1.000000000000000000e+00,4.946722594240716120e+01,1.030940499849531733e+00
1.000000000000000000e+00,4.952873309047392070e+01,1.016735679529659375e+00
1.000000000000000000e+00,4.954342179170742355e+01,1.011215581722076706e+00
1.000000000000000000e+00,4.954018798804272450e+01,9.990903203822801837e-01
1.000000000000000000e+00,4.949863223267553991e+01,1.003981273247863681e+00
1.000000000000000000e+00,4.947379730266833064e+01,9.993631962365397969e-01
1.000000000000000000e+00,4.943506242478476054e+01,1.005905690301320821e+00
1.000000000000000000e+00,4.941819793419951168e+01,9.935248888883612128e-01
1.000000000000000000e+00,4.936260349789334612e+01,9.955639680596836127e-01
1.000000000000000000e+00,4.931510778528185313e+01,1.013176309931552277e+00
1.000000000000000000e+00,4.932481391864069309e+01,1.032873428110284708e+00
1.000000000000000000e+00,4.939664168440799585e+01,1.010872509057859636e+00
1.000000000000000000e+00,4.939664601171816827e+01,1.020814309929515495e+00
1.000000000000000000e+00,4.942814945497524093e+01,1.022048452501324922e+00
1.000000000000000000e+00,4.946263481184688970e+01,1.030107613558890023e+00
1.000000000000000000e+00,4.952163835800444502e+01,1.026190658946292356e+00
1.000000000000000000e+00,4.956649293276004187e+01,1.040695089362729586e+00
1.000000000000000000e+00,4.965598111032399942e+01,1.046075456965256167e+00
1.000000000000000000e+00,4.975987933870370483e+01,1.057794387826517024e+00
1.000000000000000000e+00,4.989784587807181993e+01,1.045966420014851517e+00
1.000000000000000000e+00,4.999427170645435581e+01,1.037616792695796208e+00
1.000000000000000000e+00,5.006140153578983387e+01,1.057705974535503746e+00
1.000000000000000000e+00,5.019020311708630544e+01,1.065034982622639959e+00
1.000000000000000000e+00,5.033843031929531975e+01,1.056987430104845860e+00
1.000000000000000000e+00,5.045679219524303960e+01,1.039912248427462771e+00
1.000000000000000000e+00,5.051756595965172636e+01,1.036534176386963768e+00
1.000000000000000000e+00,5.056584596646700192e+01,1.037225249705630237e+00
1.000000000000000000e+00,5.061489289764332966e+01,1.026973344524450882e+00
1.000000000000000000e+00,5.063001281597036041e+01,1.015403992785286702e+00
1.000000000000000000e+00,5.060803128483163249e+01,1.014986895118496601e+00
1.000000000000000000e+00,5.058537595736723347e+01,1.028654008875003134e+00
1.000000000000000000e+00,5.060669059576769513e+01,1.028513077380833307e+00
1.000000000000000000e+00,5.062693064207691407e+01,1.018887466905424866e+00
1.000000000000000000e+00,5.061607684592463130e+01,1.023581654633694438e+00
1.000000000000000000e+00,5.062041576935467191e+01,1.034552332555949805e+00
1.000000000000000000e+00,5.065938593989533700e+01,1.023546395275621856e+00
1.000000000000000000e+00,5.066233697729693830e+01,1.040598158077369551e+00
1.000000000000000000e+00,5.071922724818095674e+01,1.045797836161018957e+00
1.000000000000000000e+00,5.079091562905063739e+01,1.031110474981421499e+00
1.000000000000000000e+00,5.081395669175600460e+01,1.034026117528866529e+00
1.000000000000000000e+00,5.084555662952088539e+01,1.043106193188149566e+00
1.000000000000000000e+00,5.090499440906695128e+01,1.041765071043011082e+00
1.000000000000000000e+00,5.095843159655696297e+01,1.040879740337119497e+00
1.000000000000000000e+00,5.100748912217306241e+01,1.041833250205017380e+00
1.000000000000000000e+00,5.105812215581946134e+01,1.045046759136454062e+00
1.000000000000000000e+00,5.111744477219346550e+01,1.044507353380240033e+00
1.000000000000000000e+00,5.117331031928104323e+01,1.039993062484175557e+00
1.000000000000000000e+00,5.121322678237038417e+01,1.032305402515149018e+00
1.000000000000000000e+00,5.122760973850294164e+01,1.036739893587900641e+00
1.000000000000000000e+00,5.125561895952814240e+01,1.043997012344143549e+00
1.000000000000000000e+00,5.130579603760192242e+01,1.041407016179724865e+00
1.000000000000000000e+00,5.134628851754508361e+01,1.047702360978289837e+00
1.000000000000000000e+00,5.140553376546348119e+01,1.049021155656790549e+00
1.000000000000000000e+00,5.146721167914557071e+01,1.037087808071913919e+00
1.000000000000000000e+00,5.148926296643509204e+01,1.012223964308241131e+00
1.000000000000000000e+00,5.143188677117920093e+01,1.013263987723438175e+00
1.000000000000000000e+00,5.137949642974850661e+01,1.003661494222363171e+00
1.000000000000000000e+00,5.129822565909418586e+01,1.002791585900350002e+00
1.000000000000000000e+00,5.121659347519182859e+01,9.932457410313535462e-01
1.000000000000000000e+00,5.110712200309049535e+01,9.825877341614236427e-01
1.000000000000000000e+00,5.096710783784409671e+01,9.859190957880158424e-01
1.000000000000000000e+00,5.084177437943111499e+01,9.869628626267187288e-01
1.000000000000000000e+00,5.072344110454985611e+01,9.941869464709108817e-01
1.000000000000000000e+00,5.063148323521060234e+01,9.815335569698703244e-01
1.000000000000000000e+00,5.050214450808909561e+01,9.779764860738031640e-01
1.000000000000000000e+00,5.036534685772330278e+01,9.755016837540496644e-01
1.000000000000000000e+00,5.022473909392567037e+01,9.690499011159545706e-01
1.000000000000000000e+00,5.006783296670540295e+01,9.630981331138305235e-01
1.000000000000000000e+00,4.989669296168926138e+01,9.576191253563064443e-01
1.000000000000000000e+00,4.971323637931028117e+01,9.696894170163840032e-01
1.000000000000000000e+00,4.957342871475434976e+01,9.633226754881067944e-01
1.000000000000000000e+00,4.941756855176156904e+01,9.681077356179033089e-01
1.000000000000000000e+00,4.928146186913515692e+01,9.587582095453940356e-01
1.000000000000000000e+00,4.911974308572074932e+01,9.677377052608612251e-01
1.000000000000000000e+00,4.899123991476133710e+01,9.630589972475166460e-01
1.000000000000000000e+00,4.885169944495737582e+01,9.561824903147680965e-01
1.000000000000000000e+00,4.869448348106755020e+01,9.618817386289602034e-01
1.000000000000000000e+00,4.855995742926551628e+01,9.795845555437263652e-01
1.000000000000000000e+00,4.848548436909100445e+01,9.846626359434180742e-01
1.000000000000000000e+00,4.842929498331183424e+01,9.934462632871067234e-01
1.000000000000000000e+00,4.840259103563629139e+01,9.886586549979187177e-01
1.000000000000000000e+00,4.836150507688302014e+01,9.968164957901756162e-01
1.000000000000000000e+00,4.834747679011135801e+01,1.006884778235247913e+00
1.000000000000000000e+00,4.836576185230553193e+01,1.004565034735455553e+00
1.000000000000000000e+00,4.837615832429713691e+01,1.004806468673660635e+00
1.000000000000000000e+00,4.838701339824048375e+01,1.002305706505154603e+00
1.000000000000000000e+00,4.838962528541510011e+01,1.021361767890950567e+00
1.000000000000000000e+00,4.845253674704897406e+01,1.018546982696846070e+00
1.000000000000000000e+00,4.850467615816658196e+01,1.002278501796551646e+00
1.000000000000000000e+00,4.850373472998198565e+01,1.007465991452724641e+00
1.000000000000000000e+00,4.851925689768702910e+01,1.001809908921884373e+00
1.000000000000000000e+00,4.851640115197994874e+01,9.898793245146928488e-01
1.000000000000000000e+00,4.847582912186423698e+01,9.869030701075651724e-01
1.000000000000000000e+00,4.842702275418177038e+01,9.811512440822129921e-01
1.000000000000000000e+00,4.836143066577633931e+01,9.772241508234471574e-01
1.000000000000000000e+00,4.828532889220115010e+01,9.887811275205673489e-01
1.000000000000000000e+00,4.824808628711043923e+01,9.857160515002701962e-01
1.000000000000000000e+00,4.820222981843586751e+01,9.747727983214451442e-01
1.000000000000000000e+00,4.812305237492707022e+01,9.829745124212760921e-01
1.000000000000000000e+00,4.807219403637563460e+01,9.688269479585172039e-01
1.000000000000000000e+00,4.797800968671636213e+01,9.901362642286379856e-01
1.000000000000000000e+00,4.795411629860480218e+01,9.965184795222153946e-01
1.000000000000000000e+00,4.795114814813693016e+01,1.015348077113757075e+00
1.000000000000000000e+00,4.800792647711868710e+01,9.988897101460401107e-01
1.000000000000000000e+00,4.801088564551219662e+01,1.006749185226056387e+00
1.000000000000000000e+00,4.803865929478008923e+01,9.920012129600386253e-01
1.000000000000000000e+00,4.801888760553116953e+01,9.922509836801525207e-01
1.000000000000000000e+00,4.800048988519468907e+01,9.918668859914731017e-01
1.000000000000000000e+00,4.798141732177054308e+01,9.820882053578008364e-01
1.000000000000000000e+00,4.793192434267938040e+01,1.006281985214090069e+00
1.000000000000000000e+00,4.796054445303636982e+01,1.005983432988082793e+00
1.000000000000000000e+00,4.798737530407153429e+01,1.002980187437949811e+00
1.000000000000000000e+00,4.800390016634736412e+01,1.009629816735263086e+00
1.000000000000000000e+00,4.804100654292421524e+01,1.007944443833944659e+00
1.000000000000000000e+00,4.807167964617629963e+01,9.931790132550735173e-01
1.000000000000000000e+00,4.805466665958507377e+01,9.786351884635947629e-01
1.000000000000000000e+00,4.799207485765391823e+01,9.818169451599455533e-01
1.000000000000000000e+00,4.794140838623349055e+01,9.714589092512057045e-01
1.000000000000000000e+00,4.785941685568381843e+01,9.735509842738517827e-01
1.000000000000000000e+00,4.778646979146954266e+01,9.846251693515262193e-01
1.000000000000000000e+00,4.775075927763403882e+01,9.832491793830734350e-01
1.000000000000000000e+00,4.771174139405292181e+01,9.987564051082049588e-01
1.000000000000000000e+00,4.772300576957890428e+01,9.919486666724559587e-01
1.000000000000000000e+00,4.771236882928284473e+01,9.889307311999584460e-01
1.000000000000000000e+00,4.769248340545500042e+01,9.915148473430068776e-01
1.000000000000000000e+00,4.768137135779016944e+01,1.013784411933611462e+00
1.000000000000000000e+00,4.774114482992018083e+01,1.010707781732082422e+00
1.000000000000000000e+00,4.778940909711958795e+01,1.005690292198484714e+00
1.000000000000000000e+00,4.782035394773806303e+01,9.909780247030323119e-01
1.000000000000000000e+00,4.780377314104039499e+01,9.939571958022368481e-01
1.000000000000000000e+00,4.779712001257027509e+01,9.874481654049291901e-01
1.000000000000000000e+00,4.777003995189897978e+01,9.810488301320263727e-01
1.000000000000000000e+00,4.772348242525052342e+01,1.006100105398609168e+00
1.000000000000000000e+00,4.775766834780412751e+01,1.003541127626447871e+00
1.000000000000000000e+00,4.778273915469267052e+01,1.012375833786394841e+00
1.000000000000000000e+00,4.783506277474470636e+01,1.013209863065488436e+00
1.000000000000000000e+00,4.788848710415371102e+01,1.014924581995593655e+00
1.000000000000000000e+00,4.794577005410186388e+01,1.029061451033689290e+00
1.000000000000000000e+00,4.804615581673527913e+01,1.024899093438437214e+00
1.000000000000000000e+00,4.813039568897384868e+01,1.009140021845479351e+00
1.000000000000000000e+00,4.816222282469401250e+01,1.003787810789391832e+00
1.000000000000000000e+00,4.817615437053179051e+01,1.006419940597279794e+00
1.000000000000000000e+00,4.819801494633421157e+01,1.025914481689725433e+00
1.000000000000000000e+00,4.828099716657036566e+01,1.038039330047549003e+00
1.000000000000000000e+00,4.839995011570632499e+01,1.025275167497604833e+00
1.000000000000000000e+00,4.847495641397043187e+01,1.033167698107575916e+00
1.000000000000000000e+00,4.857275894143214856e+01,1.020023896308635436e+00
1.000000000000000000e+00,4.862603521363048742e+01,1.027527076104018722e+00
1.000000000000000000e+00,4.870151441982872598e+01,1.017323745812485969e+00
1.000000000000000000e+00,4.874244164695301862e+01,1.016174006617566850e+00
1.000000000000000000e+00,4.877852009581993542e+01,1.022371307932985252e+00
1.000000000000000000e+00,4.883317074169261218e+01,1.038129271204903059e+00
1.000000000000000000e+00,4.893613798181615948e+01,1.042907580212476093e+00
1.000000000000000000e+00,4.905121054992582685e+01,1.043460828714494637e+00
1.000000000000000000e+00,4.916464521383649355e+01,1.049587379830506428e+00
1.000000000000000000e+00,4.929414848808087157e+01,1.050127051298123115e+00
1.000000000000000000e+00,4.942154561736080609e+01,1.056071655762341077e+00
1.000000000000000000e+00,4.956402345744456284e+01,1.042703390695966181e+00
1.000000000000000000e+00,4.965994743157906299e+01,1.047686211435757242e+00
1.000000000000000000e+00,4.976883224236819103e+01,1.032087587748652613e+00
1.000000000000000000e+00,4.982508647156620896e+01,1.028263891956845644e+00
1.000000000000000000e+00,4.986756822025837010e+01,1.023967090924631451e+00
1.000000000000000000e+00,4.989518434696826432e+01,1.001803014380470147e+00
1.000000000000000000e+00,4.985176285938680252e+01,9.938014904296935681e-01
1.000000000000000000e+00,4.978426911519876086e+01,9.981190333873818377e-01
1.000000000000000000e+00,4.973244372931347357e+01,9.920709469951993764e-01
1.000000000000000000e+00,4.966298292222771238e+01,9.892348249589644205e-01
1.000000000000000000e+00,4.958658302182984556e+01,9.978480152433398809e-01
1.000000000000000000e+00,4.953972408795875282e+01,9.847774000809981221e-01
1.000000000000000000e+00,4.945283346147728309e+01,9.930464777974087331e-01
1.000000000000000000e+00,4.939470265364930412e+01,9.997070707778955567e-01
1.000000000000000000e+00,4.935938794548666664e+01,9.978405707689664839e-01
1.000000000000000000e+00,4.931920009020451801e+01,1.006853224648556422e+00
1.000000000000000000e+00,4.930875180182038520e+01,9.969036347469130144e-01
1.000000000000000000e+00,4.926708746698297858e+01,9.914782235712618075e-01
1.000000000000000000e+00,4.920946116107219126e+01,9.904535373686788047e-01
1.000000000000000000e+00,4.915028632738043513e+01,9.904644027861598810e-01
1.000000000000000000e+00,4.909288960016839809e+01,9.953744683754862654e-01
1.000000000000000000e+00,4.905274103388939722e+01,9.930584765385300772e-01
1.000000000000000000e+00,4.900643760412950911e+01,9.908329725632132323e-01
1.000000000000000000e+00,4.895444737223924392e+01,9.935775106822753999e-01
1.000000000000000000e+00,4.891268481110703448e+01,9.885376363439027925e-01
1.000000000000000000e+00,4.885618469431172173e+01,9.766266085975600086e-01
1.000000000000000000e+00,4.876361097270569189e+01,9.863686433499017081e-01
1.000000000000000000e+00,4.870463139518715678e+01,9.790696764443960198e-01
1.000000000000000000e+00,4.862426396141704998e+01,9.871161525479849042e-01
1.000000000000000000e+00,4.857175884709524638e+01,1.001759934856232048e+00
1.000000000000000000e+00,4.856719771165892041e+01,1.002069498590576480e+00
1.000000000000000000e+00,4.856375178793053493e+01,1.011894374999653845e+00
1.000000000000000000e+00,4.859153618804860031e+01,1.008772863097242345e+00
1.000000000000000000e+00,4.860861179071551419e+01,1.003625421079747726e+00
1.000000000000000000e+00,4.860887526379566737e+01,1.003825617080006838e+00
1.000000000000000000e+00,4.860976526701087863e+01,1.005405111937289542e+00
1.000000000000000000e+00,4.861563345942299463e+01,1.004545445854165164e+00
1.000000000000000000e+00,4.861860500115860617e+01,9.873700226320428763e-01
1.000000000000000000e+00,4.856707098995092053e+01,9.824374341030983615e-01
1.000000000000000000e+00,4.850142727493675210e+01,1.001708887244399104e+00
1.000000000000000000e+00,4.849877683406862872e+01,1.004371570104548361e+00
1.000000000000000000e+00,4.850464084104775253e+01,9.785352885888027874e-01
1.000000000000000000e+00,4.842847331280596279e+01,1.005042791247771516e+00
1.000000000000000000e+00,4.843853559807304521e+01,1.005938597011814872e+00
1.000000000000000000e+00,4.845113962073831004e+01,9.962683895026477332e-01
1.000000000000000000e+00,4.843273350892737739e+01,1.001096106734551183e+00
1.000000000000000000e+00,4.843016572779394835e+01,9.985561746489604040e-01
1.000000000000000000e+00,4.841962618117841544e+01,9.960983237077839503e-01
1.000000000000000000e+00,4.840160983280767937e+01,1.008172353764654083e+00
1.000000000000000000e+00,4.842237928642198597e+01,1.005171095751752341e+00
1.000000000000000000e+00,4.843302765726367909e+01,1.012973973336662281e+00
1.000000000000000000e+00,4.846808461289918313e+01,1.014787258946699522e+00
1.000000000000000000e+00,4.850785370816067399e+01,1.021801795049439354e+00
1.000000000000000000e+00,4.856867554688086130e+01,1.039267558391357316e+00
1.000000000000000000e+00,4.868304306798093961e+01,1.016075483569922833e+00
1.000000000000000000e+00,4.872055963387002464e+01,1.020759169759519303e+00
1.000000000000000000e+00,4.877181033675692134e+01,1.029962019447996591e+00
1.000000000000000000e+00,4.885070883308753054e+01,1.035366094820992844e+00
1.000000000000000000e+00,4.894440453693152193e+01,1.035637140997897276e+00
1.000000000000000000e+00,4.903619812031402603e+01,1.051426755048123107e+00
1.000000000000000000e+00,4.917531410322046526e+01,1.049428924906232075e+00
1.000000000000000000e+00,4.930400095874849598e+01,1.041843209693620098e+00
1.000000000000000000e+00,4.940486154417248343e+01,1.025149527773451918e+00
1.000000000000000000e+00,4.944985845158126381e+01,1.038052900285048263e+00
1.000000000000000000e+00,4.953441203359567169e+01,1.052128361378704247e+00
1.000000000000000000e+00,4.966107029289645425e+01,1.052721221215322522e+00
1.000000000000000000e+00,4.978587476024786440e+01,1.053153032053626648e+00
1.000000000000000000e+00,4.990836979874713819e+01,1.052069878105693856e+00
1.000000000000000000e+00,5.002382349958899255e+01,1.060811071625120228e+00
1.000000000000000000e+00,5.016357045534756764e+01,1.059367301939994510e+00
1.000000000000000000e+00,5.029462515628210895e+01,1.058202396766746434e+00
1.000000000000000000e+00,5.041812727781444181e+01,1.059252892853185468e+00
1.000000000000000000e+00,5.054131856622720420e+01,1.050459104830372858e+00
1.000000000000000000e+00,5.063301790585047968e+01,1.053588363084003054e+00
1.000000000000000000e+00,5.073192980716812173e+01,1.049628253442778325e+00
